Datetime,Text
2016-03-22 09:59:42+00:00,@Sam_bates12 yeah feel fucked bro light headed and like I'm going die. Defo Ebola brother
2016-03-22 09:59:21+00:00,La canción de taxi se acuerdan? Alto ebola amigo
2016-03-22 09:57:46+00:00,"@SuraR1995 5ara eee wallah, it's spreading faster than ebola did. Astakfurallah"
2016-03-22 09:57:14+00:00,Female genital #mutilation was banned in Sierra Leone during the Ebola crisis. But it's back http://bit.ly/1UJM361
2016-03-22 09:57:05+00:00,#Ebola surfaces again in @Guinea #disease #surveillance https://twitter.com/MarkC_Anderson/status/712212952473018369
2016-03-22 09:55:47+00:00,"@LeylaHussein ,,, Female genital mutilation was banned in Sierra Leone during the Ebola crisis. But it's back http://bit.ly/1UJM361"
2016-03-22 09:55:34+00:00,Guinea monitoring 816 Ebola contacts following flare-up http://newtelegraphonline.com/?p=263714
2016-03-22 09:54:34+00:00,Ébola: transmissão sexual pode reacender epidemia http://fb.me/3LRVlmXgJ
2016-03-22 09:53:50+00:00,"#Guinea: #Ebola, si indaga su 816 possibili nuovi casi di contagio. #Africa http://goo.gl/M5KmTj"
2016-03-22 09:52:34+00:00,West Africa vulnerable to new major Ebola outbreak as vigilance fades - http://CNBCAfrica.com via http://goo.gl/UPQuiS #health
2016-03-22 09:52:12+00:00,"WHO: West Africa free from Ebola, for now https://lnkd.in/bdVd6hN"
2016-03-22 09:51:23+00:00," ""Unnerving . . . will lower your temperature. Especially after the Ebola scare!"" #WFGTS http://ow.ly/WEC7w"
2016-03-22 09:49:10+00:00,Guinea monitoring 816 Ebola contacts following flare-up http://news24africa.com/guinea-monitoring-816-ebola-contacts-following-flare/ http://fb.me/9jDFBMVIv
2016-03-22 09:49:08+00:00,Guinea monitoring 816 Ebola contacts following flare-up http://news24africa.com/guinea-monitoring-816-ebola-contacts-following-flare/
2016-03-22 09:49:05+00:00,Guinea monitoring 816 Ebola contacts following flare-up http://news24africa.com/guinea-monitoring-816-ebola-contacts-following-flare/
2016-03-22 09:48:51+00:00,Guinea monitoring 816 Ebola contacts following flare-up http://news24africa.com/guinea-monitoring-816-ebola-contacts-following-flare/
2016-03-22 09:48:47+00:00,Guinea monitoring 816 Ebola contacts following flare-up http://news24africa.com/guinea-monitoring-816-ebola-contacts-following-flare/
2016-03-22 09:48:44+00:00,Guinea's Ebola coordination unit has traced an estimated 816 people who may have come into contact with victims... http://fb.me/7VDmPwuIX
2016-03-22 09:46:38+00:00,Réapparition d'Ebola : le match du syli vers le report? http://www.kalenews.org/index.php/sport/3526-reapparition-d-ebola-le-match-du-syli-vers-le-report
2016-03-22 09:45:49+00:00,"#Ebola Two new deaths, 816 suspected Ebola cases in Guinea - Yeni Şafak English (press release) http://bit.ly/1RfQGT4"
2016-03-22 09:45:48+00:00,"#Ebola Two new deaths, 816 suspected Ebola cases in Guinea - Yeni Şafak English (press release) http://bit.ly/1RfQGT4"
2016-03-22 09:43:01+00:00,Sesli Makale - Video - Mete Yarar : Ebola benzeri terör: http://www.seslimakale.com/videodetay/mete-yarar--ebola-benzeri-teror-14357#.VvERxMsERqM.twitter
2016-03-22 09:42:09+00:00,RT @Quotes I wish people were as concerned about CV disease as Ebola. http://smarturl.it/SAVtg
2016-03-22 09:42:02+00:00,les conséquences immédiates d'#Ebola les matchs internationaux seront délocalisés ou on ira pas à la Mecque je t'encule #Ebola
2016-03-22 09:41:27+00:00,Ebola:Watu 800 watengwa Guinea http://bbc.in/1PosDNb
2016-03-22 09:40:45+00:00,TV goblok bilang 816 orang terjangkit ebola di Guinea. Dasar goblok
2016-03-22 09:40:31+00:00,#health news West Africa vulnerable to new major Ebola outbreak as vigilance fades http://bit.ly/1ZnobWB
2016-03-22 09:40:09+00:00,"LiveAfrica Live: 800 in Guinea Ebola quarantine, al-Qaeda 'behind Mali attack': More than 800 G... http://bit.ly/1U46QCn #EbolaOutbreak"
2016-03-22 09:40:02+00:00,David Beckham Helps Tackle the Ebola crisis | UNICEF http://kzq.me/CVWe4
2016-03-22 09:39:09+00:00,"Ang mahalaga, wala tayong Ebola, STD or Zika, at ketong."
2016-03-22 09:39:07+00:00,Guinea says monitoring 816 Ebola contacts following flare-up http://ift.tt/1WESl60
2016-03-22 09:39:03+00:00,West #Africa vulnerable to new major #Ebola outbreak as vigilance fades http://www.cnbcafrica.com/news/western-africa/2016/03/22/west-africa-vulnerable-to-new-major-ebola-outbreak-as-vigilance-fades/ #ZippedNews http://www.zippednews.com/west-africa
2016-03-22 09:36:34+00:00,"Ebola est-il un mal nécessaire ? A quelques semaines de la fin des 90jours de surveillance, c'est avec tristesse... http://fb.me/76GGMMOVu"
2016-03-22 09:34:52+00:00,#EspaceGG Merci à Robbie pour ce grand deballage. Ebola phase 2 c'est horrible @lamineguirassy @espacefm_gn
2016-03-22 09:32:31+00:00,House of Commons fraudster said she needed money because her auntie had ebola
2016-03-22 09:32:13+00:00,Beware of diseases resembling Ebola: experts http://fb.me/7DT4jcREE
2016-03-22 09:32:06+00:00,"Two new deaths, 816 suspected Ebola cases in Guinea: Suspected cases to be vaccinated against the virus on Tue... http://bit.ly/1UB8sDz"
2016-03-22 09:32:03+00:00,"Hace como media hora no dejo de toser. Van a pensar que tengo, no se, ebola."
2016-03-22 09:31:59+00:00,Sicherheitspolitik - Ebola – verheerende Seuche und Waffe aus dem Labor http://www.welt.de/politik/ausland/article153538276/Ebola-verheerende-Seuche-und-Waffe-aus-dem-Labor.html via @welt
2016-03-22 09:31:50+00:00,porque el de al lado de cjamm parece que lleve un traje para el ebola 
2016-03-22 09:31:28+00:00,#health West Africa vulnerable to new major Ebola outbreak as vigilance fades Click&gt; http://goo.gl/Yh3STF
2016-03-22 09:31:19+00:00,"Cuando el jungla llama al equipo ""cancer, sida ebola"" y le preguntas porcua. http://prnt.sc/aietul"
2016-03-22 09:30:58+00:00,Perhaps some lessons that Ebola taught us can be applied to e Zika problem we're now facing. http://ow.ly/ZwbLR
2016-03-22 09:30:45+00:00,#Ebola outbreak: Guinea confirms two new cases http://ow.ly/ZK1LX
2016-03-22 09:30:22+00:00,West Africa vulnerable to new major #Ebola outbreak as vigilance fades | @AlertNet http://uk.reuters.com/article/us-health-ebola-vigilance-idUKKCN0WN24M?feedType=RSS&amp;feedName=healthNews
2016-03-22 09:30:12+00:00,How can some bitch touch my work trousers then instantly whip out hand sanitizer it's silicone and dust not fucking ebola
2016-03-22 09:30:04+00:00,Is Ebola A Man Made Virus? http://youtu.be/fHJ0eFHpiI4
2016-03-22 09:29:19+00:00,#Guinea monitoring 816 #Ebola contacts following flare-up http://af.reuters.com/article/topNews/idAFKCN0WO0GC …
2016-03-22 09:28:39+00:00,"B Aylward, Exec Dir WHO ""#IHR failed during the Ebola outbreak at a time when it was needed most, in a relatively simple scenario"" #Lyon2016"
2016-03-22 09:28:29+00:00,@CiaraDuffy84 New Ebola outbreak in Guinea http://pri.ml/G1Ncbn2V via bigpondnews
2016-03-22 09:27:25+00:00,#NAME?
2016-03-22 09:26:22+00:00,Listening @espacefm996 #EspaceGG . Ces chiffres sur la gestion de la maladie font mal a la tete @lamineguirassy #Ebola #Guinee
2016-03-22 09:24:56+00:00,Hunger kill more than Ebola &amp; Aids but its nt considered as a significant since Ritch people can die of it my work 
2016-03-22 09:24:53+00:00,"Two new deaths, 816 suspected Ebola cases in Guinea http://dippost.com/2016/03/22/two-new-deaths-816-suspected-ebola-cases-in-guinea/"
2016-03-22 09:24:46+00:00,"Brace for the emergence of a new virus that could be deadlier than Ebola Virus Disease (EVD), Severe Acu... http://bit.ly/1U44IdQ #TCOT"
2016-03-22 09:24:43+00:00,Ébola: dos años y 11.300 muertes después http://ow.ly/ZNdRz vía @ISGLOBALorg cc @ACCC_ @ccupf @cristinaribas @clinic_es
2016-03-22 09:24:09+00:00,@oussouneuf @espacefm_gn sakoba et sa bande ont dilapidé le fond destiné à ebola mais dieu ne dort pas
2016-03-22 09:23:43+00:00,Yes! Glad to see our panel recommendation taken forward @FLAHAULT #ihr #ebola
2016-03-22 09:22:27+00:00,"Guinea races to contain new Ebola outbreak: Guinea held a ""Bye bye, Au Revoir Ebola"" concert on December 30 af... http://wxhm.a.boysofts.com/1OlH"
2016-03-22 09:22:20+00:00,#Guinée360 Guinée – un cas suspect d’#Ebola disparait dans la nature à Télimélé http://tinyurl.com/hhabos2
2016-03-22 09:21:37+00:00,Your tweet gave me - a cold - ebola - probably every illness in the entire world
2016-03-22 09:21:10+00:00,Guinea monitoring 816 Ebola contacts following flare-up http://goo.gl/SWe3b6
2016-03-22 09:19:57+00:00,'More than 800 people in Guinea in quarantine' over Ebola http://bbc.in/1Rhn3OM via @BBCNews
2016-03-22 09:18:08+00:00,"@CervantesFAQs @jaimeberenguer hastiado de ver la guerra política en tuiter. De los dos ""bandos"". Terrorismo, elecciones, ébola. ....."
2016-03-22 09:17:39+00:00,@espacefm_gn @pcudguinee @CONAKRYLIFE @conakrylemag @sbskalan @foulasodji @Oumar_Daroun @sanikayi @ongfedepguinee voilà qu'Ebola resurgit
2016-03-22 09:16:42+00:00,Guinea monitoring 816 Ebola contacts following flare-up - CONAKRY – Guinea’s Ebola coordination unit has trac... http://ow.ly/3cHWL5
2016-03-22 09:15:55+00:00,@LaTeam224 @GuineeTags @pcudguinee @BlogAfrica224 @isolonsebola @EbolaAlert @Info_Ebola_Es @WHO @Eboladeeply Mieux vaut prévenir que guérir
2016-03-22 09:15:25+00:00,Monrovia post Ebola: The quest for clean water and youth employment http://www.ilo.org/global/about-the-ilo/newsroom/features/WCMS_460487/lang--en/index.htm?shared_from=shr-tls via @ILO #WorldWaterDay
2016-03-22 09:14:44+00:00,#Guinée - un cas suspect d'ebola disparait dans la nature à Télimélé http://www.guinee360.com/22/03/2016/telimele-cas-suspect-debola-disparait-nature/ via @dermane26
2016-03-22 09:14:15+00:00,I've defo got ebola 
2016-03-22 09:11:43+00:00,@GuineeBuzz la Guinée sera t'elle permis de jouer à Conakry avec le retour de Ebola @LaTeam224 ?
2016-03-22 09:10:55+00:00,#Ebola Le virus est toujours présent en Afrique de l'Ouest http://bit.ly/1nUWbMj Abordez le sujet en classe : http://bit.ly/1RcNpVC !
2016-03-22 09:08:23+00:00,@thatdayTH @vetehugo @joel_jona_pm @MariaConchita_A @BarackObama Los únicos en el mundo q pudieron detener Ebola fueron los médicos cubanos
2016-03-22 09:07:15+00:00,"Als je naar elk Afrikaans land zou kunnen reizen, welk land zou je dan kiezen? — Eentje waar veel ebola is "
2016-03-22 09:05:18+00:00,#NAME?
2016-03-22 09:04:39+00:00,ACP Symposium on Ebola - Professor Aliou Mamadou Baldé. Check out http://ift.tt/1LDcTLM. #ebola 
2016-03-22 09:04:36+00:00,Guinea Monitoring 816 Ebola Contacts Following Flare-Up http://an24.net/2016/03/22/guinea-monitoring-816-ebola-contacts-following-flare/
2016-03-22 09:04:28+00:00,Guinea Monitoring 816 Ebola Contacts Following Flare-Up http://an24.net/2016/03/22/guinea-monitoring-816-ebola-contacts-following-flare/
2016-03-22 09:04:04+00:00,Olvídate de zika y ébola; un virus puede activar todas las alarmas del mundo http://bit.ly/22s9V4b vía @Forbes_Mexico
2016-03-22 09:03:58+00:00,Guinea Monitoring 816 Ebola Contacts Following Flare-Up http://an24.net/2016/03/22/guinea-monitoring-816-ebola-contacts-following-flare/
2016-03-22 09:03:56+00:00,Guinea Monitoring 816 Ebola Contacts Following Flare-Up http://an24.net/2016/03/22/guinea-monitoring-816-ebola-contacts-following-flare/
2016-03-22 09:03:49+00:00,Guinea Monitoring 816 Ebola Contacts Following Flare-Up http://an24.net/2016/03/22/guinea-monitoring-816-ebola-contacts-following-flare/
2016-03-22 09:03:38+00:00,Breaking News: Arkansas Meth Supply Possibly Contaminated With Ebola. http://hotspringsherald.com/breaking-news-arkansas-meth-supply-possibly-contaminated-with-ebola/
2016-03-22 09:01:06+00:00,"Two New Deaths, 816 Suspected Ebola Cases In #Guinea http://dlvr.it/Krr2Xc"
2016-03-22 09:00:41+00:00,West Africa vulnerable to new major Ebola outbreak as vigilance fades: DAKAR (Thomson R... http://bit.ly/1UB2Byf http://goo.gl/tqeOM
2016-03-22 08:59:53+00:00,#Guinée- un cas suspect d'#ebola disparait dans la nature à Télimélé #Team224 http://www.guinee360.com/?p=9619
2016-03-22 08:59:27+00:00,"Two new deaths, 816 suspected Ebola cases in Guinea http://bit.ly/1RfEem1"
2016-03-22 08:58:28+00:00,Guinea cleared to host Flames after Ebola threats... http://fb.me/87sg5X2Hl
2016-03-22 08:57:03+00:00,"Y vos tipo, y vos tipooo, y vos tipo cáncer sida gonorrea ebola hepatitis"
2016-03-22 08:56:18+00:00,"WHO confirms that Sierra Leone, Guinea and Liberia Still Prone to Ebola: WHO confirmed that Sierra Leone and o... http://bit.ly/22Bxynp"
2016-03-22 08:55:45+00:00,West Africa vulnerable to new major Ebola outbreak as vigilance fades: DAKAR (Thomson Reuters Foundation) - Th... http://bit.ly/1UB2Byf
2016-03-22 08:53:07+00:00,"Two new deaths, 816 suspected Ebola cases in Guinea http://bit.ly/1ZngWhe"
2016-03-22 08:52:01+00:00,"Après la résurgence de l’Ebola en Guinée, plusieurs contacts en fuite, 816 recensés http://fb.me/P5o79Pak"
2016-03-22 08:51:02+00:00,"Benieuwd wat CARE met het geld van de nationale ""Stop de #ebola-ramp"" heeft bereikt? Klik dan verder: http://www.carenederland.org/hulporganisaties-hielpen-half-miljoen-west-afrikanen-met-opbrengst-stop-ebola-actie/"
2016-03-22 08:49:53+00:00,"Didier Houssin: Règlement Sanitaire International mal connu et mal compris, cause de l'extension de l'épidémie Ebola #RSI #SécuritéSanitaire"
2016-03-22 08:49:53+00:00,Opinions News • 'Why does the CDC own a patent on Ebola 'invention?'' via @233liveOnline. Full story at http://233live.com/Opinions/97866/Why+does+the+CDC+own+a+patent+on+Ebola+%27invention%3F%27.html
2016-03-22 08:49:13+00:00,"Two new deaths, 816 suspected Ebola cases in Guinea http://aa.com.tr/en/live/two-new-deaths-816-suspected-ebola-cases-in-guinea/541401 via @Inoreader"
2016-03-22 08:48:27+00:00,West Africa vulnerable to new major Ebola outbreak as vigilance fades: DAKAR (Thomson Reuters Foundation) - Th... http://bit.ly/1Zn21Un
2016-03-22 08:48:03+00:00,"Malawi, Guinea AFCON qualifier to go ahead as planned despite Ebola fears : A game involving Malaw... http://bit.ly/1RfI3YB #MalawiLive"
2016-03-22 08:48:02+00:00,"Malawi, Guinea AFCON qualifier to go ahead as planned despite Ebola fears : A game involving Malawi and Guinea... http://bit.ly/1UAVJRs"
2016-03-22 08:47:45+00:00,#KenyaMedicalNews West Africa vulnerable to new major Ebola outbreak as vigilance fades - Reuters A... http://bit.ly/1VyEnUO #AfyaKenya
2016-03-22 08:47:13+00:00,Faith leaders played a crucial role during the #Ebola crisis. Here’s how: http:// http://bit.ly/1Sdda77 @whsummit #sharehumanity
2016-03-22 08:45:21+00:00,La OMS confirma dos nuevos casos de ébola en Guinea Conakry. http://goo.gl/041Hwv RT @elmundosalud #Salud
2016-03-22 08:45:19+00:00,My page on Health security from child mortality to Ebola and Zika http://ow.ly/ZJIwi
2016-03-22 08:45:10+00:00,April issue online today http://www.thelancet.com/journals/laninf/issue/current#.VvEFxvKbKfY.twitter #pneumonia #AMR #HIV #Ebola #malaria #hepatitis #tuberculosis #TB #ZikaVirus #Zika
2016-03-22 08:43:09+00:00,"Ebola Ended FGM in Sierra Leone, but Now It's Back - VICE News http://dlvr.it/KrqmQB"
2016-03-22 08:40:09+00:00,Guinea's Ebola coordination unit has traced an estimated 816 people who may have come into contact with victims... http://fb.me/4QznkJsS2
2016-03-22 08:38:05+00:00,@somethingElseFr DSBMはこのEBOLAしか知らないけどいいですねー 良いジャンルです。
2016-03-22 08:37:59+00:00,"Malawi, Guinea AFCON qualifier to go ahead as planned despite Ebola fears - Nyasa Times http://bit.ly/1UB0iex #ebola #EVD"
2016-03-22 08:37:59+00:00,Guinea monitoring 816 Ebola contacts following flare-up - Yahoo News http://bit.ly/1ZneYO3 #ebola #EVD
2016-03-22 08:36:58+00:00,Guinea races to contain new Ebola outbreak http://ift.tt/1Pomvoe
2016-03-22 08:36:37+00:00,Ebola tref Guinee weer http://praag.co.za/?p=37339
2016-03-22 08:36:20+00:00,So Ebola never actually left Guinea? 
2016-03-22 08:34:35+00:00,"Exciting Testimony/Interview 60,000 Salvations&Overcoming Ebola by Bree Keyton. Check out http://ift.tt/1S2L1x2. …"
2016-03-22 08:34:31+00:00,"#Ebola #Update #Guinea monitoring 816 Ebola contacts, in 107 families, following flare-up. 4 dead already http://yhoo.it/1Mz5acp"
2016-03-22 08:32:20+00:00,Guinea monitoring 816 Ebola contacts following flare-up - CONAKRY – Guinea’s Ebola coordination unit has trac... http://ow.ly/3cHTvY
2016-03-22 08:31:35+00:00,"Two new deaths, 816 suspected Ebola cases in Guinea http://bit.ly/1Zne04b"
2016-03-22 08:31:10+00:00,Guinea monitoring 816 Ebola contacts following flare-up - CONAKRY – Guinea’s Ebola coordination unit has trac... http://ow.ly/3cHSNz
2016-03-22 08:30:00+00:00,#NAME?
2016-03-22 08:29:54+00:00,"#Ebola ended #FGM in Sierra Leone, but now it's back https://news.vice.com/article/ebola-ended-fgm-in-sierra-leone-but-now-its-back via @vicenews"
2016-03-22 08:29:19+00:00,#NowPlaying EBOLA - 1st Demo Scroll n' Spell Pak Side B 
2016-03-22 08:28:11+00:00,RT @Quotes I wish people were as concerned about CV disease as Ebola. http://smarturl.it/SAVtg
2016-03-22 08:24:04+00:00,"#Ebola WHO confirms that Sierra Leone, Guinea and Liberia Still Prone to Ebola - The Independent http://bit.ly/1ZncQWB"
2016-03-22 08:24:02+00:00,"#Ebola WHO confirms that Sierra Leone, Guinea and Liberia Still Prone to Ebola - The Independent http://bit.ly/1ZncQWB"
2016-03-22 08:23:34+00:00,"Malawi, Guinea AFCON qualifier to go ahead as planned despite Ebola fears http://ift.tt/1U3Scey"
2016-03-22 08:22:23+00:00,"Ebola Flare-Up Has Ended in Sierra Leone, W.H.O. Says http://fb.me/7cGxoNcwF"
2016-03-22 08:22:23+00:00,"Ebola Flare-Up Has Ended in Sierra Leone, W.H.O. Says http://fb.me/4LfuZNbvD"
2016-03-22 08:22:06+00:00,"Two new deaths, 816 suspected Ebola cases in Guinea http://news.alaturkaonline.com/two-new-deaths-816-suspected-ebola-cases-in-guinea/"
2016-03-22 08:22:03+00:00,Guinea monitoring 816 Ebola contacts following flare-up #ebola http://dragplus.com/post/id/34211626
