virus_type,date,country,cases,deaths,recovered,week_number,month,year
Ebola,2015-05-25,Liberia,0.0,0.0,0.0,22,5,2015
Ebola,2015-05-26,Liberia,0.0,0.0,0.0,22,5,2015
Ebola,2015-05-27,Liberia,0.0,0.0,0.0,22,5,2015
Ebola,2015-05-28,Liberia,0.0,0.0,0.0,22,5,2015
Ebola,2015-05-29,Liberia,0.0,0.0,0.0,22,5,2015
Ebola,2015-06-01,Liberia,0.0,0.0,0.0,23,6,2015
Ebola,2015-06-02,Liberia,0.0,0.0,0.0,23,6,2015
Ebola,2015-06-03,Liberia,0.0,0.0,0.0,23,6,2015
Ebola,2015-06-04,Liberia,0.0,0.0,0.0,23,6,2015
Ebola,2015-06-05,Liberia,0.0,0.0,0.0,23,6,2015
Ebola,2015-06-08,Liberia,0.0,0.0,0.0,24,6,2015
Ebola,2015-06-09,Liberia,0.0,0.0,0.0,24,6,2015
Ebola,2015-06-10,Liberia,0.0,0.0,0.0,24,6,2015
Ebola,2015-06-11,Liberia,0.0,0.0,0.0,24,6,2015
Ebola,2015-06-12,Liberia,0.0,0.0,0.0,24,6,2015
Ebola,2015-06-15,Liberia,0.0,0.0,0.0,25,6,2015
Ebola,2015-06-16,Liberia,0.0,0.0,0.0,25,6,2015
Ebola,2015-06-17,Liberia,0.0,0.0,0.0,25,6,2015
Ebola,2015-06-18,Liberia,0.0,0.0,0.0,25,6,2015
Ebola,2015-06-19,Liberia,0.0,0.0,0.0,25,6,2015
Ebola,2015-06-22,Liberia,0.0,0.0,0.0,26,6,2015
Ebola,2015-06-23,Liberia,0.0,0.0,0.0,26,6,2015
Ebola,2015-06-24,Liberia,0.0,0.0,0.0,26,6,2015
Ebola,2015-06-25,Liberia,0.0,0.0,0.0,26,6,2015
Ebola,2015-06-26,Liberia,0.0,0.0,0.0,26,6,2015
Ebola,2015-06-29,Liberia,0.0,0.0,0.0,27,6,2015
Ebola,2015-06-30,Liberia,0.0,0.0,0.0,27,6,2015
Ebola,2015-07-01,Liberia,0.0,0.0,0.0,27,7,2015
Ebola,2015-07-02,Liberia,0.0,0.0,0.0,27,7,2015
Ebola,2015-07-03,Liberia,0.0,0.0,0.0,27,7,2015
Ebola,2015-07-06,Liberia,0.0,0.0,0.0,28,7,2015
Ebola,2015-07-07,Liberia,0.0,0.0,0.0,28,7,2015
Ebola,2015-07-08,Liberia,0.0,0.0,0.0,28,7,2015
Ebola,2015-07-09,Liberia,0.0,0.0,0.0,28,7,2015
Ebola,2015-07-10,Liberia,0.0,0.0,0.0,28,7,2015
Ebola,2015-07-13,Liberia,0.0,0.0,0.0,29,7,2015
Ebola,2015-07-14,Liberia,0.0,0.0,0.0,29,7,2015
Ebola,2015-07-15,Liberia,0.0,0.0,0.0,29,7,2015
Ebola,2015-07-16,Liberia,0.0,0.0,0.0,29,7,2015
Ebola,2015-07-17,Liberia,0.0,0.0,0.0,29,7,2015
Ebola,2015-07-20,Liberia,0.0,0.0,0.0,30,7,2015
Ebola,2015-07-21,Liberia,0.0,0.0,0.0,30,7,2015
Ebola,2015-07-22,Liberia,0.0,0.0,0.0,30,7,2015
Ebola,2015-07-23,Liberia,0.0,0.0,0.0,30,7,2015
Ebola,2015-07-24,Liberia,0.0,0.0,0.0,30,7,2015
Ebola,2015-07-27,Liberia,0.0,0.0,0.0,31,7,2015
Ebola,2015-07-28,Liberia,0.0,0.0,0.0,31,7,2015
Ebola,2015-07-29,Liberia,0.0,0.0,0.0,31,7,2015
Ebola,2015-07-30,Liberia,0.0,0.0,0.0,31,7,2015
Ebola,2015-07-31,Liberia,0.0,0.0,0.0,31,7,2015
Ebola,2015-08-03,Liberia,0.0,0.0,0.0,32,8,2015
Ebola,2015-08-04,Liberia,0.0,0.0,0.0,32,8,2015
Ebola,2015-08-05,Liberia,0.0,0.0,0.0,32,8,2015
Ebola,2015-08-06,Liberia,0.0,0.0,0.0,32,8,2015
Ebola,2015-08-07,Liberia,0.0,0.0,0.0,32,8,2015
Ebola,2015-08-10,Liberia,0.0,0.0,0.0,33,8,2015
Ebola,2015-08-11,Liberia,0.0,0.0,0.0,33,8,2015
Ebola,2015-08-12,Liberia,0.0,0.0,0.0,33,8,2015
Ebola,2015-08-13,Liberia,0.0,0.0,0.0,33,8,2015
Ebola,2015-08-14,Liberia,0.0,0.0,0.0,33,8,2015
Ebola,2015-08-17,Liberia,0.0,0.0,0.0,34,8,2015
Ebola,2015-08-18,Liberia,0.0,0.0,0.0,34,8,2015
Ebola,2015-08-19,Liberia,0.0,0.0,0.0,34,8,2015
Ebola,2015-08-20,Liberia,0.0,0.0,0.0,34,8,2015
Ebola,2015-08-21,Liberia,0.0,0.0,0.0,34,8,2015
Ebola,2015-08-24,Liberia,0.0,0.0,0.0,35,8,2015
Ebola,2015-08-25,Liberia,0.0,0.0,0.0,35,8,2015
Ebola,2015-08-26,Liberia,0.0,0.0,0.0,35,8,2015
Ebola,2015-08-27,Liberia,0.0,0.0,0.0,35,8,2015
Ebola,2015-08-28,Liberia,0.0,0.0,0.0,35,8,2015
Ebola,2015-08-31,Liberia,0.0,0.0,0.0,36,8,2015
Ebola,2015-09-01,Liberia,0.0,0.0,0.0,36,9,2015
Ebola,2015-09-02,Liberia,0.0,0.0,0.0,36,9,2015
Ebola,2015-09-03,Liberia,0.0,0.0,0.0,36,9,2015
Ebola,2015-09-04,Liberia,0.0,0.0,0.0,36,9,2015
Ebola,2015-09-07,Liberia,0.0,0.0,0.0,37,9,2015
Ebola,2015-09-08,Liberia,0.0,0.0,0.0,37,9,2015
Ebola,2015-09-09,Liberia,0.0,0.0,0.0,37,9,2015
Ebola,2015-09-10,Liberia,0.0,0.0,0.0,37,9,2015
Ebola,2015-09-11,Liberia,0.0,0.0,0.0,37,9,2015
Ebola,2015-09-14,Liberia,0.0,0.0,0.0,38,9,2015
Ebola,2015-09-15,Liberia,0.0,0.0,0.0,38,9,2015
Ebola,2015-09-16,Liberia,0.0,0.0,0.0,38,9,2015
Ebola,2015-09-17,Liberia,0.0,0.0,0.0,38,9,2015
Ebola,2015-09-18,Liberia,0.0,0.0,0.0,38,9,2015
Ebola,2015-09-21,Liberia,0.0,0.0,0.0,39,9,2015
Ebola,2015-09-22,Liberia,0.0,0.0,0.0,39,9,2015
Ebola,2015-09-23,Liberia,0.0,0.0,0.0,39,9,2015
Ebola,2015-09-24,Liberia,0.0,0.0,0.0,39,9,2015
Ebola,2015-09-25,Liberia,0.0,0.0,0.0,39,9,2015
Ebola,2015-09-28,Liberia,0.0,0.0,0.0,40,9,2015
Ebola,2015-09-29,Liberia,0.0,0.0,0.0,40,9,2015
Ebola,2015-09-30,Liberia,0.0,0.0,0.0,40,9,2015
Ebola,2015-10-01,Liberia,0.0,0.0,0.0,40,10,2015
Ebola,2015-10-02,Liberia,0.0,0.0,0.0,40,10,2015
Ebola,2015-10-05,Liberia,0.0,0.0,0.0,41,10,2015
Ebola,2015-10-06,Liberia,0.0,0.0,0.0,41,10,2015
Ebola,2015-10-07,Liberia,0.0,0.0,0.0,41,10,2015
Ebola,2015-10-08,Liberia,0.0,0.0,0.0,41,10,2015
Ebola,2015-10-09,Liberia,0.0,0.0,0.0,41,10,2015
Ebola,2015-10-13,Liberia,0.0,0.0,0.0,42,10,2015
Ebola,2015-10-15,Liberia,0.0,0.0,0.0,42,10,2015
Ebola,2015-10-16,Liberia,0.0,0.0,0.0,42,10,2015
Ebola,2015-10-20,Liberia,0.0,0.0,0.0,43,10,2015
Ebola,2015-10-22,Liberia,0.0,0.0,0.0,43,10,2015
Ebola,2015-10-23,Liberia,0.0,0.0,0.0,43,10,2015
Ebola,2015-10-26,Liberia,0.0,0.0,0.0,44,10,2015
Ebola,2015-10-27,Liberia,0.0,0.0,0.0,44,10,2015
Ebola,2015-10-29,Liberia,0.0,0.0,0.0,44,10,2015
Ebola,2015-10-30,Liberia,0.0,0.0,0.0,44,10,2015
Ebola,2015-11-03,Liberia,0.0,0.0,0.0,45,11,2015
Ebola,2015-11-05,Liberia,0.0,0.0,0.0,45,11,2015
Ebola,2015-11-06,Liberia,0.0,0.0,0.0,45,11,2015
Ebola,2015-11-10,Liberia,0.0,0.0,0.0,46,11,2015
Ebola,2015-11-11,Liberia,0.0,0.0,0.0,46,11,2015
Ebola,2015-11-12,Liberia,0.0,0.0,0.0,46,11,2015
Ebola,2015-11-16,Liberia,0.0,0.0,0.0,47,11,2015
Ebola,2015-11-17,Liberia,0.0,0.0,0.0,47,11,2015
Ebola,2015-11-20,Liberia,0.0,0.0,0.0,47,11,2015
Ebola,2015-11-24,Liberia,0.0,0.0,0.0,48,11,2015
Ebola,2015-11-26,Liberia,0.0,0.0,0.0,48,11,2015
Ebola,2015-12-01,Liberia,0.0,0.0,0.0,49,12,2015
Ebola,2015-12-02,Liberia,0.0,0.0,0.0,49,12,2015
Ebola,2015-12-03,Liberia,0.0,0.0,0.0,49,12,2015
Ebola,2015-12-09,Liberia,0.0,0.0,0.0,50,12,2015
Ebola,2015-12-10,Liberia,0.0,0.0,0.0,50,12,2015
Ebola,2015-12-11,Liberia,0.0,0.0,0.0,50,12,2015
Ebola,2015-12-15,Liberia,0.0,0.0,0.0,51,12,2015
Ebola,2015-12-16,Liberia,0.0,0.0,0.0,51,12,2015
Ebola,2015-12-17,Liberia,0.0,0.0,0.0,51,12,2015
Ebola,2015-12-22,Liberia,0.0,0.0,0.0,52,12,2015
Ebola,2015-12-23,Liberia,0.0,0.0,0.0,52,12,2015
Ebola,2015-12-29,Liberia,0.0,0.0,0.0,53,12,2015
Ebola,2016-03-23,Liberia,0.0,0.0,0.0,12,3,2016
Ebola,2014-10-25,Mali,1.0,1.0,0.0,43,10,2014
Ebola,2014-10-29,Mali,0.0,0.0,0.0,44,10,2014
Ebola,2014-10-31,Mali,0.0,0.0,0.0,44,10,2014
Ebola,2014-11-05,Mali,0.0,0.0,0.0,45,11,2014
Ebola,2014-11-07,Mali,0.0,0.0,0.0,45,11,2014
Ebola,2014-11-12,Mali,3.0,2.0,1.0,46,11,2014
Ebola,2014-11-19,Mali,2.0,1.0,1.0,47,11,2014
Ebola,2014-11-26,Mali,2.0,0.0,2.0,48,11,2014
Ebola,2014-12-01,Mali,0.0,0.0,0.0,49,12,2014
Ebola,2014-12-03,Mali,0.0,0.0,0.0,49,12,2014
Ebola,2014-12-10,Mali,0.0,0.0,0.0,50,12,2014
Ebola,2014-12-15,Mali,0.0,0.0,0.0,51,12,2014
Ebola,2014-12-17,Mali,0.0,0.0,0.0,51,12,2014
Ebola,2014-12-22,Mali,0.0,0.0,0.0,52,12,2014
Ebola,2014-12-23,Mali,0.0,0.0,0.0,52,12,2014
Ebola,2014-12-24,Mali,0.0,0.0,0.0,52,12,2014
Ebola,2014-12-26,Mali,0.0,0.0,0.0,52,12,2014
Ebola,2014-12-29,Mali,0.0,0.0,0.0,1,12,2014
Ebola,2014-12-30,Mali,0.0,0.0,0.0,1,12,2014
Ebola,2014-12-31,Mali,0.0,0.0,0.0,1,12,2014
Ebola,2015-01-02,Mali,0.0,0.0,0.0,1,1,2015
Ebola,2015-01-05,Mali,0.0,0.0,0.0,2,1,2015
Ebola,2015-01-06,Mali,0.0,0.0,0.0,2,1,2015
Ebola,2015-01-07,Mali,0.0,0.0,0.0,2,1,2015
Ebola,2015-01-08,Mali,0.0,0.0,0.0,2,1,2015
Ebola,2015-01-09,Mali,0.0,0.0,0.0,2,1,2015
Ebola,2015-01-12,Mali,0.0,0.0,0.0,3,1,2015
Ebola,2015-01-13,Mali,0.0,0.0,0.0,3,1,2015
Ebola,2015-01-14,Mali,0.0,0.0,0.0,3,1,2015
Ebola,2015-01-15,Mali,0.0,0.0,0.0,3,1,2015
Ebola,2015-01-16,Mali,0.0,0.0,0.0,3,1,2015
Ebola,2015-01-19,Mali,0.0,0.0,0.0,4,1,2015
Ebola,2015-01-20,Mali,0.0,0.0,0.0,4,1,2015
Ebola,2015-01-21,Mali,0.0,0.0,0.0,4,1,2015
Ebola,2015-01-22,Mali,0.0,0.0,0.0,4,1,2015
Ebola,2015-01-23,Mali,0.0,0.0,0.0,4,1,2015
Ebola,2015-01-26,Mali,0.0,0.0,0.0,5,1,2015
Ebola,2015-01-27,Mali,0.0,0.0,0.0,5,1,2015
Ebola,2015-01-28,Mali,0.0,0.0,0.0,5,1,2015
Ebola,2015-01-29,Mali,0.0,0.0,0.0,5,1,2015
Ebola,2015-01-30,Mali,0.0,0.0,0.0,5,1,2015
Ebola,2015-02-02,Mali,0.0,0.0,0.0,6,2,2015
Ebola,2015-02-03,Mali,0.0,0.0,0.0,6,2,2015
Ebola,2015-02-04,Mali,0.0,0.0,0.0,6,2,2015
Ebola,2015-02-05,Mali,0.0,0.0,0.0,6,2,2015
Ebola,2015-02-06,Mali,0.0,0.0,0.0,6,2,2015
Ebola,2015-02-10,Mali,0.0,0.0,0.0,7,2,2015
Ebola,2015-02-11,Mali,0.0,0.0,0.0,7,2,2015
Ebola,2015-02-12,Mali,0.0,0.0,0.0,7,2,2015
Ebola,2015-02-13,Mali,0.0,0.0,0.0,7,2,2015
Ebola,2015-02-16,Mali,0.0,0.0,0.0,8,2,2015
Ebola,2015-02-17,Mali,0.0,0.0,0.0,8,2,2015
Ebola,2015-02-18,Mali,0.0,0.0,0.0,8,2,2015
Ebola,2015-02-19,Mali,0.0,0.0,0.0,8,2,2015
Ebola,2015-02-20,Mali,0.0,0.0,0.0,8,2,2015
Ebola,2015-02-23,Mali,0.0,0.0,0.0,9,2,2015
Ebola,2015-02-25,Mali,0.0,0.0,0.0,9,2,2015
Ebola,2015-02-26,Mali,0.0,0.0,0.0,9,2,2015
Ebola,2015-02-27,Mali,0.0,0.0,0.0,9,2,2015
Ebola,2015-03-02,Mali,0.0,0.0,0.0,10,3,2015
Ebola,2015-03-04,Mali,0.0,0.0,0.0,10,3,2015
Ebola,2015-03-05,Mali,0.0,0.0,0.0,10,3,2015
Ebola,2015-03-06,Mali,0.0,0.0,0.0,10,3,2015
Ebola,2015-03-10,Mali,0.0,0.0,0.0,11,3,2015
Ebola,2015-03-11,Mali,0.0,0.0,0.0,11,3,2015
Ebola,2015-03-12,Mali,0.0,0.0,0.0,11,3,2015
Ebola,2015-03-13,Mali,0.0,0.0,0.0,11,3,2015
Ebola,2015-03-16,Mali,0.0,0.0,0.0,12,3,2015
Ebola,2015-03-17,Mali,0.0,0.0,0.0,12,3,2015
Ebola,2015-03-18,Mali,0.0,0.0,0.0,12,3,2015
Ebola,2015-03-20,Mali,0.0,0.0,0.0,12,3,2015
Ebola,2015-03-23,Mali,0.0,0.0,0.0,13,3,2015
Ebola,2015-03-24,Mali,0.0,0.0,0.0,13,3,2015
Ebola,2015-03-25,Mali,0.0,0.0,0.0,13,3,2015
Ebola,2015-03-26,Mali,0.0,0.0,0.0,13,3,2015
Ebola,2015-03-27,Mali,0.0,0.0,0.0,13,3,2015
Ebola,2015-04-07,Mali,0.0,0.0,0.0,15,4,2015
Ebola,2015-04-09,Mali,0.0,0.0,0.0,15,4,2015
Ebola,2015-04-13,Mali,0.0,0.0,0.0,16,4,2015
Ebola,2015-04-14,Mali,0.0,0.0,0.0,16,4,2015
Ebola,2015-04-15,Mali,0.0,0.0,0.0,16,4,2015
Ebola,2015-04-16,Mali,0.0,0.0,0.0,16,4,2015
Ebola,2015-04-17,Mali,0.0,0.0,0.0,16,4,2015
Ebola,2015-04-20,Mali,0.0,0.0,0.0,17,4,2015
Ebola,2015-04-21,Mali,0.0,0.0,0.0,17,4,2015
Ebola,2015-04-22,Mali,0.0,0.0,0.0,17,4,2015
Ebola,2015-04-23,Mali,0.0,0.0,0.0,17,4,2015
Ebola,2015-04-24,Mali,0.0,0.0,0.0,17,4,2015
Ebola,2015-04-27,Mali,0.0,0.0,0.0,18,4,2015
Ebola,2015-04-28,Mali,0.0,0.0,0.0,18,4,2015
Ebola,2015-04-30,Mali,0.0,0.0,0.0,18,4,2015
Ebola,2015-05-01,Mali,0.0,0.0,0.0,18,5,2015
Ebola,2015-05-04,Mali,0.0,0.0,0.0,19,5,2015
Ebola,2015-05-05,Mali,0.0,0.0,0.0,19,5,2015
Ebola,2015-05-06,Mali,0.0,0.0,0.0,19,5,2015
Ebola,2015-05-07,Mali,0.0,0.0,0.0,19,5,2015
Ebola,2015-05-08,Mali,0.0,0.0,0.0,19,5,2015
Ebola,2015-05-11,Mali,0.0,0.0,0.0,20,5,2015
Ebola,2015-05-12,Mali,0.0,0.0,0.0,20,5,2015
Ebola,2015-05-13,Mali,0.0,0.0,0.0,20,5,2015
Ebola,2015-05-14,Mali,0.0,0.0,0.0,20,5,2015
Ebola,2015-05-15,Mali,0.0,0.0,0.0,20,5,2015
Ebola,2015-05-18,Mali,0.0,0.0,0.0,21,5,2015
Ebola,2015-05-19,Mali,0.0,0.0,0.0,21,5,2015
Ebola,2015-05-20,Mali,0.0,0.0,0.0,21,5,2015
Ebola,2015-05-21,Mali,0.0,0.0,0.0,21,5,2015
Ebola,2015-05-22,Mali,0.0,0.0,0.0,21,5,2015
Ebola,2015-05-25,Mali,0.0,0.0,0.0,22,5,2015
Ebola,2015-05-26,Mali,0.0,0.0,0.0,22,5,2015
Ebola,2015-05-27,Mali,0.0,0.0,0.0,22,5,2015
Ebola,2015-05-28,Mali,0.0,0.0,0.0,22,5,2015
Ebola,2015-05-29,Mali,0.0,0.0,0.0,22,5,2015
Ebola,2015-06-01,Mali,0.0,0.0,0.0,23,6,2015
Ebola,2015-06-02,Mali,0.0,0.0,0.0,23,6,2015
Ebola,2015-06-03,Mali,0.0,0.0,0.0,23,6,2015
Ebola,2015-06-04,Mali,0.0,0.0,0.0,23,6,2015
Ebola,2015-06-05,Mali,0.0,0.0,0.0,23,6,2015
Ebola,2015-06-08,Mali,0.0,0.0,0.0,24,6,2015
Ebola,2015-06-09,Mali,0.0,0.0,0.0,24,6,2015
Ebola,2015-06-10,Mali,0.0,0.0,0.0,24,6,2015
Ebola,2015-06-11,Mali,0.0,0.0,0.0,24,6,2015
Ebola,2015-06-12,Mali,0.0,0.0,0.0,24,6,2015
Ebola,2015-06-15,Mali,0.0,0.0,0.0,25,6,2015
Ebola,2015-06-16,Mali,0.0,0.0,0.0,25,6,2015
Ebola,2015-06-17,Mali,0.0,0.0,0.0,25,6,2015
Ebola,2015-06-18,Mali,0.0,0.0,0.0,25,6,2015
Ebola,2015-06-19,Mali,0.0,0.0,0.0,25,6,2015
Ebola,2015-06-22,Mali,0.0,0.0,0.0,26,6,2015
Ebola,2015-06-23,Mali,0.0,0.0,0.0,26,6,2015
Ebola,2015-06-24,Mali,0.0,0.0,0.0,26,6,2015
Ebola,2015-06-25,Mali,0.0,0.0,0.0,26,6,2015
Ebola,2015-06-26,Mali,0.0,0.0,0.0,26,6,2015
Ebola,2015-06-29,Mali,0.0,0.0,0.0,27,6,2015
Ebola,2015-06-30,Mali,0.0,0.0,0.0,27,6,2015
Ebola,2015-07-01,Mali,0.0,0.0,0.0,27,7,2015
Ebola,2015-07-02,Mali,0.0,0.0,0.0,27,7,2015
Ebola,2015-07-03,Mali,0.0,0.0,0.0,27,7,2015
Ebola,2015-07-06,Mali,0.0,0.0,0.0,28,7,2015
Ebola,2015-07-07,Mali,0.0,0.0,0.0,28,7,2015
Ebola,2015-07-08,Mali,0.0,0.0,0.0,28,7,2015
Ebola,2015-07-09,Mali,0.0,0.0,0.0,28,7,2015
Ebola,2015-07-10,Mali,0.0,0.0,0.0,28,7,2015
Ebola,2015-07-13,Mali,0.0,0.0,0.0,29,7,2015
Ebola,2015-07-14,Mali,0.0,0.0,0.0,29,7,2015
Ebola,2015-07-15,Mali,0.0,0.0,0.0,29,7,2015
Ebola,2015-07-16,Mali,0.0,0.0,0.0,29,7,2015
Ebola,2015-07-17,Mali,0.0,0.0,0.0,29,7,2015
Ebola,2015-07-20,Mali,0.0,0.0,0.0,30,7,2015
Ebola,2015-07-21,Mali,0.0,0.0,0.0,30,7,2015
Ebola,2015-07-22,Mali,0.0,0.0,0.0,30,7,2015
Ebola,2015-07-23,Mali,0.0,0.0,0.0,30,7,2015
Ebola,2015-07-24,Mali,0.0,0.0,0.0,30,7,2015
Ebola,2015-07-27,Mali,0.0,0.0,0.0,31,7,2015
Ebola,2015-07-28,Mali,0.0,0.0,0.0,31,7,2015
Ebola,2015-07-29,Mali,0.0,0.0,0.0,31,7,2015
Ebola,2015-07-30,Mali,0.0,0.0,0.0,31,7,2015
Ebola,2015-07-31,Mali,0.0,0.0,0.0,31,7,2015
Ebola,2015-08-03,Mali,0.0,0.0,0.0,32,8,2015
Ebola,2015-08-04,Mali,0.0,0.0,0.0,32,8,2015
Ebola,2015-08-05,Mali,0.0,0.0,0.0,32,8,2015
Ebola,2015-08-06,Mali,0.0,0.0,0.0,32,8,2015
Ebola,2015-08-07,Mali,0.0,0.0,0.0,32,8,2015
Ebola,2015-08-10,Mali,0.0,0.0,0.0,33,8,2015
Ebola,2015-08-11,Mali,0.0,0.0,0.0,33,8,2015
Ebola,2015-08-12,Mali,0.0,0.0,0.0,33,8,2015
Ebola,2015-08-13,Mali,0.0,0.0,0.0,33,8,2015
Ebola,2015-08-14,Mali,0.0,0.0,0.0,33,8,2015
Ebola,2015-08-17,Mali,0.0,0.0,0.0,34,8,2015
Ebola,2015-08-18,Mali,0.0,0.0,0.0,34,8,2015
Ebola,2015-08-19,Mali,0.0,0.0,0.0,34,8,2015
Ebola,2015-08-20,Mali,0.0,0.0,0.0,34,8,2015
Ebola,2015-08-21,Mali,0.0,0.0,0.0,34,8,2015
Ebola,2015-08-24,Mali,0.0,0.0,0.0,35,8,2015
Ebola,2015-08-25,Mali,0.0,0.0,0.0,35,8,2015
Ebola,2015-08-26,Mali,0.0,0.0,0.0,35,8,2015
Ebola,2015-08-27,Mali,0.0,0.0,0.0,35,8,2015
Ebola,2015-08-28,Mali,0.0,0.0,0.0,35,8,2015
Ebola,2015-08-31,Mali,0.0,0.0,0.0,36,8,2015
Ebola,2015-09-01,Mali,0.0,0.0,0.0,36,9,2015
Ebola,2015-09-02,Mali,0.0,0.0,0.0,36,9,2015
Ebola,2015-09-03,Mali,0.0,0.0,0.0,36,9,2015
Ebola,2015-09-04,Mali,0.0,0.0,0.0,36,9,2015
Ebola,2015-09-07,Mali,0.0,0.0,0.0,37,9,2015
Ebola,2015-09-08,Mali,0.0,0.0,0.0,37,9,2015
Ebola,2015-09-09,Mali,0.0,0.0,0.0,37,9,2015
Ebola,2015-09-10,Mali,0.0,0.0,0.0,37,9,2015
Ebola,2015-09-11,Mali,0.0,0.0,0.0,37,9,2015
Ebola,2015-09-14,Mali,0.0,0.0,0.0,38,9,2015
Ebola,2015-09-15,Mali,0.0,0.0,0.0,38,9,2015
Ebola,2015-09-16,Mali,0.0,0.0,0.0,38,9,2015
Ebola,2015-09-17,Mali,0.0,0.0,0.0,38,9,2015
Ebola,2015-09-18,Mali,0.0,0.0,0.0,38,9,2015
Ebola,2015-09-21,Mali,0.0,0.0,0.0,39,9,2015
Ebola,2015-09-22,Mali,0.0,0.0,0.0,39,9,2015
Ebola,2015-09-23,Mali,0.0,0.0,0.0,39,9,2015
Ebola,2015-09-24,Mali,0.0,0.0,0.0,39,9,2015
Ebola,2015-09-25,Mali,0.0,0.0,0.0,39,9,2015
Ebola,2015-09-28,Mali,0.0,0.0,0.0,40,9,2015
Ebola,2015-09-29,Mali,0.0,0.0,0.0,40,9,2015
Ebola,2015-09-30,Mali,0.0,0.0,0.0,40,9,2015
Ebola,2015-10-01,Mali,0.0,0.0,0.0,40,10,2015
Ebola,2015-10-02,Mali,0.0,0.0,0.0,40,10,2015
Ebola,2015-10-05,Mali,0.0,0.0,0.0,41,10,2015
Ebola,2015-10-06,Mali,0.0,0.0,0.0,41,10,2015
Ebola,2015-10-07,Mali,0.0,0.0,0.0,41,10,2015
Ebola,2015-10-08,Mali,0.0,0.0,0.0,41,10,2015
Ebola,2015-10-09,Mali,0.0,0.0,0.0,41,10,2015
Ebola,2015-10-13,Mali,0.0,0.0,0.0,42,10,2015
Ebola,2015-10-15,Mali,0.0,0.0,0.0,42,10,2015
Ebola,2015-10-16,Mali,0.0,0.0,0.0,42,10,2015
Ebola,2015-10-20,Mali,0.0,0.0,0.0,43,10,2015
Ebola,2015-10-22,Mali,0.0,0.0,0.0,43,10,2015
Ebola,2015-10-23,Mali,0.0,0.0,0.0,43,10,2015
Ebola,2015-10-26,Mali,0.0,0.0,0.0,44,10,2015
Ebola,2015-10-27,Mali,0.0,0.0,0.0,44,10,2015
Ebola,2015-10-29,Mali,0.0,0.0,0.0,44,10,2015
Ebola,2015-10-30,Mali,0.0,0.0,0.0,44,10,2015
Ebola,2015-11-03,Mali,0.0,0.0,0.0,45,11,2015
Ebola,2015-11-05,Mali,0.0,0.0,0.0,45,11,2015
Ebola,2015-11-06,Mali,0.0,0.0,0.0,45,11,2015
Ebola,2015-11-10,Mali,0.0,0.0,0.0,46,11,2015
Ebola,2015-11-11,Mali,0.0,0.0,0.0,46,11,2015
Ebola,2015-11-12,Mali,0.0,0.0,0.0,46,11,2015
Ebola,2015-11-16,Mali,0.0,0.0,0.0,47,11,2015
Ebola,2015-11-17,Mali,0.0,0.0,0.0,47,11,2015
Ebola,2015-11-20,Mali,0.0,0.0,0.0,47,11,2015
Ebola,2015-11-24,Mali,0.0,0.0,0.0,48,11,2015
Ebola,2015-11-26,Mali,0.0,0.0,0.0,48,11,2015
Ebola,2015-12-01,Mali,0.0,0.0,0.0,49,12,2015
Ebola,2015-12-02,Mali,0.0,0.0,0.0,49,12,2015
Ebola,2015-12-03,Mali,0.0,0.0,0.0,49,12,2015
Ebola,2015-12-09,Mali,0.0,0.0,0.0,50,12,2015
Ebola,2015-12-10,Mali,0.0,0.0,0.0,50,12,2015
Ebola,2015-12-11,Mali,0.0,0.0,0.0,50,12,2015
Ebola,2015-12-15,Mali,0.0,0.0,0.0,51,12,2015
Ebola,2015-12-16,Mali,0.0,0.0,0.0,51,12,2015
Ebola,2015-12-17,Mali,0.0,0.0,0.0,51,12,2015
Ebola,2015-12-22,Mali,0.0,0.0,0.0,52,12,2015
Ebola,2015-12-23,Mali,0.0,0.0,0.0,52,12,2015
Ebola,2015-12-29,Mali,0.0,0.0,0.0,53,12,2015
Ebola,2016-03-23,Mali,0.0,0.0,0.0,12,3,2016
Ebola,2014-08-29,Nigeria,19.0,7.0,12.0,35,8,2014
Ebola,2014-09-05,Nigeria,1.0,1.0,0.0,36,9,2014
Ebola,2014-09-08,Nigeria,0.0,0.0,0.0,37,9,2014
Ebola,2014-09-12,Nigeria,0.0,0.0,0.0,37,9,2014
Ebola,2014-09-16,Nigeria,0.0,0.0,0.0,38,9,2014
Ebola,2014-09-18,Nigeria,0.0,0.0,0.0,38,9,2014
Ebola,2014-09-22,Nigeria,0.0,0.0,0.0,39,9,2014
Ebola,2014-09-24,Nigeria,0.0,0.0,0.0,39,9,2014
Ebola,2014-09-26,Nigeria,0.0,0.0,0.0,39,9,2014
Ebola,2014-10-01,Nigeria,0.0,0.0,0.0,40,10,2014
Ebola,2014-10-03,Nigeria,0.0,0.0,0.0,40,10,2014
Ebola,2014-10-08,Nigeria,0.0,0.0,0.0,41,10,2014
Ebola,2014-10-10,Nigeria,0.0,0.0,0.0,41,10,2014
Ebola,2014-10-15,Nigeria,0.0,0.0,0.0,42,10,2014
Ebola,2014-10-17,Nigeria,0.0,0.0,0.0,42,10,2014
Ebola,2014-10-22,Nigeria,0.0,0.0,0.0,43,10,2014
Ebola,2014-10-25,Nigeria,0.0,0.0,0.0,43,10,2014
Ebola,2014-10-29,Nigeria,0.0,0.0,0.0,44,10,2014
Ebola,2014-10-31,Nigeria,0.0,0.0,0.0,44,10,2014
